"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,Did not live up :(,"I was so super excited to get these as I saw someone wearing them at the gym. However, as soon as I got them, there were loose strings on several of the seams. In addition, I am in between a size 4 and 6, usually 6, so I got a 6. They are so big on me and come down so much, even when just doing simple things like squats, they won't stay up. I am so disappointed because I loved loved the wee are from space color and they do look good on me, but these have been my least favorite pair of lulus I've purchased.",2 out of 5,ANONYMOUS,"FAYETTEVILLE, TN",SWEATY GENERALIST,25-34,MUSCULAR,roomy,style,seams loose,2019-02-08,0,0,"{'LL_response_content': 'Dear Katray,\n\nThank you for taking the time to review the Wunder Under Hi-Rise 7/8 Tight *Luxtreme 25"". I\'m sorry to hear your gear isn\'t performing as expected—I can understand the disappointment. Keep your eyes peeled for an email headed your way so we can follow up and chat further.\nTalk soon!', 'LL_response_date': 'February 8, 2019'}"
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,NOT squat proof,I got these for Christmas in a size 4 which is my usual size and they were not squat proof what so ever. I went to the store to try on a size up and they were way too big. They are comfy and soft but do no recommend the light colours.,1 out of 5,CT10,"CALGARY, AB",CYCLIST,18-24,ATHLETIC,just right,comfy,see through,2019-02-06,0,0,"{'LL_response_content': 'Hey ct10,\n\nThanks for taking the time to share your feedback with us. I\'m sorry to hear your Wunder Under Hi-Rise 7/8 Tight Luxtreme 25"" is not performing for you. We stand behind our gear and we\'d love to get in touch. Keep an eye out for an email coming your way. Chat Soon!', 'LL_response_date': 'February 6, 2019'}"
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,Super comfortable!,Love these not too thick that you get hot exercising in these but made of great quality and not see through. They are very flattering and so soft!.,5 out of 5,BISCOTT,,,,,,,,2019-02-06,0,0,{}
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,A must have!,"I was very hesitant about ordering these online because there are so many mixed reviews. Of course everyone will always have their own experience when it comes to these leggings. I am a size 8 in the Aligns. I could even be a 6 if I wanted an even more snug fit. So I decided to chance it and get my usual size 8 in these bad boys. To give you an idea of my size, I am 5'4"", 175lbs. My hip is around 42"" and my waist is 36-38"".Overall, I thought the fit was perfect! Did it feel snug? Yes, like a real decent pair of workout pants should feel like. For me personally, I need to feel a little compression. I will admit, they did remind me of the aligns in the sense that it was similar to putting on a second skin. But at the same time, enough compression to support me. I hope that makes sense! I got the color nimbus battleship and it is even more gorgeous in person. They are a bit see-through, as they are light-colored pants so I suggest a sold black, white, or neutral color pair of underwear when you wear these. In the picture, it does look cropped. These pants hit me just slightly above the ankle, which is fine. Overall, I recommend these for any fitness enthusiast!",5 out of 5,SPFLDCHICK,"SPRINGFIELD, MA",SWEATY GENERALIST,25-34,CURVY,,color,crop-like length but not a big deal,2019-02-05,0,0,{}
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,love these,"I love these because they are a good material to train at the same time feeling similar to the align in thickness. Love the battleship colour, its so flattering. The inseam is perfect for my short legs. love that I don't need to roll these at the ankles",5 out of 5,FITGIRL9923,VANCOUVER,SWEATY GENERALIST,25-34,ATHLETIC,snug,,fit,2019-02-02,0,0,{}
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,See Through,"Not a fan of these pants, I felt so self conscious wearing these because they are so see through they show everything!",1 out of 5,NAMASTE8,AUSTIN,YOGI,25-34,LEAN,,fits true to size,see through,2019-01-29,0,0,"{'LL_response_content': 'Dear Namaste8,\n\nThank you for taking the time to review the Wunder Under Hi-Rise 7/8 Tight *Luxtreme 25"". We\'d like to turn this around and ensure your gear is providing long lasting performance for you. Since it sounds like this isn\'t the case, please keep an eye on your inbox so we can get to work on a solution for you!', 'LL_response_date': 'January 30, 2019'}"
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,Life changing!,"Making you feel tight & toned, these leggings can be worn for a variety of reasons!!",5 out of 5,SLICKSAMMI,MICHIGAN,RUNNER,18-24,CURVY,just right,length,,2019-01-24,1,0,{}
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,1,favorite!,"as usual, these leggings did not disappoint!!! everyone says you need the aligns and they’re the best leggings you could purchase from lulu but these have become a favorite of mine and definitely top aligns! they exceeded my expectation & the color is perfect!!!",5 out of 5,BFITT,TEXAS,SWEATY GENERALIST,,SLIM,,fit,,2019-01-23,1,0,{}
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,2,Not performance worthy,The leggings are cute and comfortable but that was not the case at the end of my workout. They roll down easily while you workout and found it annoying to keep pulling them up. At the end of my workout they were no longer hi-rise :(,3 out of 5,LADY1975,,YOGI,25-34,PETITE,,comfort,hi-rise section - does not stay in place,2019-01-22,0,0,"{'LL_response_content': 'Dear Lady1975,\n\nThanks for reaching out and providing this feedback for us. I\'m sorry to hear you\'re having such trouble with your Wunder Under Hi-Rise 7/8 Tight *Luxtreme 25""! I\'d love to chat with you further about this and find a resolution. To carry on this conversation, we\'ve sent you a follow up email. Chat soon!', 'LL_response_date': 'January 23, 2019'}"
"Wunder Under High-Rise 7/8 Tight Luxtreme 25""",https://shop.lululemon.com/p/women-pants/Wunder-Under-Hi-Rise-78-LUX/_/prod8431186?color=24921,3 out of 5,2,A Gym Staple,The WU’s in Luxtreme is a staple for me at the gym. I can run/train in them w/out worrying about pilling. I got them in the color Wee Are From Space Nimbus Battleship & I love it,5 out of 5,CATV17,"SAN FRANCISCO, CA, USA",SWEATY GENERALIST,25-34,PETITE,,color,,2019-01-22,1,0,{}
