"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,Average,"These were the first pair of Lululemon leggings I have ever bought, and unfortunately I'm slightly disappointed. They're super comfortable and I love the fabric, however I've experienced a few issues with them. They fit fine right after I got them and they had no problem staying up on my waist. However, after the first wash (in cold water, line dried) something happened and now I constantly have to pull them up. There's also pilling in select areas, which I'm also not fond of (again, each time I wash the leggings it's in cold water & line dried). I just wish that I spent my money on something better like joggers or a sports bra.",3 out of 5,ANONYMOUS,"SAINT LOUIS, MO",SWEATY GENERALIST,18-24,ATHLETIC,just right,,,2019-02-08,0,0,"{'LL_response_content': 'Dear nattyd22,\n\nThank you for taking the time to review the Wunder Under Hi-Rise Tight *Full-On Luon 28"". I’m sorry to see you’re having some trouble with your gear—that\'s disappointing. We\'d love to learn more and make things right for you, so keep an eye out for an email coming your way. Chat soon!', 'LL_response_date': 'February 8, 2019'}"
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,Kind Of Disapointed,I loved these when I first got them but they have already stretched out significantly so i am constantly pulling them up and they have started to pill. I have only worn the for casual wear so far. I just expected more from $98 Leggings.,2 out of 5,THATONEBLONDE,"MONTCLAIR, NJ, USA",SWEATY GENERALIST,UNDER 18,CURVY,just right,,,2019-02-07,0,0,"{'LL_response_content': 'Dear thatoneblonde,\n\nThank you for taking the time to review the Wunder Under Hi-Rise Tight *Full-On Luon 28"". We stand behind the quality of our product, and we want to ensure that you\'re in gear that is performing well for you. I hear that this is not the case and would like to work with you to create a resolution. We\'ll be following up via email to discuss this further. Chat soon!', 'LL_response_date': 'February 8, 2019'}"
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,love/hate relationship,"I did love these leggings at first! I saved up this past Christmas to get a pair of aligns and wunder unders but they both are already pilling on me. However, I've probably worn each pair less than 4 times and followed the washing directions exactly and hung to dry. Like everyone has said, $200 for two pairs of leggings...you expect a lot more. There are so many things I love about them but the pilling just isn't worth the price. The waist on my wunder unders has also come loose right at the top and has loose threads on the seam that runs along your lower back/above your butt.",2 out of 5,YOGIXOXO,"ORLANDO, FL",YOGI,18-24,PETITE,,versatility,fabric,2019-02-05,0,0,"{'LL_response_content': 'Hey Yogixoxo,\n\nThanks for taking the time to share your feedback with us. I\'m sorry to hear your Wunder Under Hi-Rise Tight Full-On Luon 28"" is pilling. We stand behind our gear and we\'d love to get in touch. Keep an eye out for an email coming your way. Chat Soon!', 'LL_response_date': 'February 6, 2019'}"
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,Pilling,I just got these leggings. I've worn them twice and they've already started to pill in the thighs. I'm a little disappointed.,3 out of 5,LEGGINGQUEEN99,MICHIGAN,DANCER,18-24,CURVY,just right,,,2019-02-03,1,0,"{'LL_response_content': ""Hey LeggingQueen99,\n\nWe appreciate you taking the time to share your feedback with us. We're sorry to read of your recent experience and would love to discuss this further. We'd love to chat with you further to gather more information from you and work towards a resolution. We'll be reaching out via email, so keep your eyes peeled on your inbox."", 'LL_response_date': 'February 3, 2019'}"
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,Great!,They’re so comfy except they catch a lot of animal hair,4 out of 5,BRITTANYC,,,,,,,,2019-02-03,2,0,{}
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,Most favorite,"Love the WU tight, one of my favs. Great for hanging out or going out.",5 out of 5,JILLG,"BOSTON, MA, USA",YOGI,I KEEP MY AGE ON THE D.L.,SOLID,,,,2019-02-02,1,0,{}
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,My forever pants !,"Love these pants so much! Purchased my first pair 4 years ago and wore them at least once every week, and just had to change them. Not because they were in bad shape, but because I ripped them by accident while moving. These pants last forever!!!",5 out of 5,ASHNICOLEMIAMI,,,,,,durability,,2019-02-02,2,0,{}
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,1,overrated.,"I got these almost a year ago. I loved them at first, they were amazing. However after some wear the waist got a little baggy. Along with they fall down too easy. They are not the easiest to to workout in or run just because of the seamless waist. when sitting around i do notice that the waist band can dig in just the slightest amount. I would get your standard size and only size down if between sizes, they will stretch a little bit. Not the most sweat proof ever. One of my biggest problems with these leggings are they pill after a while and get so other 'shedding' types of fabrics on them. Even after washing them many times somethings haven't come off the leggings.",2 out of 5,LAURENKELLY,WASHINGTON,YOGI,18-24,CURVY,roomy,,they pill and become lose after a couple of wears.,2019-02-01,0,0,"{'LL_response_content': 'Dear laurenkelly,\n\nThank you for taking the time to share your feedback with us. I\'m sorry to hear that the Wunder Under Hi-Rise Tight *Full-On Luon 28"" is not performing for you. Give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!', 'LL_response_date': 'February 2, 2019'}"
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,2,Always fall down!!,"These were my first lululemon leggings I bought about a year ago (January of 2018). The fabric is extremely nice and always felt like it was high quality. About 5 months ago I stopped wearing these leggings because every time I would start walking they would fall down, and I have to pull these leggings up for it feels like every 2 minutes. Extremely annoying that I can’t even walk, not to mention trying to do yoga is extremely difficult. I bought a size 8 and my weight hasn’t changed since then.",2 out of 5,MAHARNED,MINNESOTA,,18-24,CURVY,flowy,fabric,fit of leggings,2019-01-31,0,0,"{'LL_response_content': 'Dear maharned,\n\nThanks for reaching out and providing this feedback for us. We hear where you\'re coming from and I\'m sorry to hear your Wunder Under Hi-Rise Tight *Full-On Luon 28"" haven\'t held up for you as expected. Keep your eyes peeled for an email headed your way so we can follow up and chat further.\nTalk soon!', 'LL_response_date': 'February 1, 2019'}"
"Wunder Under High-Rise Tight Full-On Luon 28""",https://shop.lululemon.com/p/women-pants/Wunder-Under-HR-Tight-FLuon/_/prod8470038?color=0001,2.6 out of 5,2,Not what I expected,This was my first time buying Lululemon leggings and I was very excited to own my first pair! I was very disappointed after only 2 weeks of having them. I wore them just twice and there is already pilling in-between my thighs. I would expect this from $20 leggings from Target but not a pair of $100 leggings from a well known name brand. The quality is not what I expected. :(,1 out of 5,DISAPPOINTEDDANCER2,"PHOENIX, AZ",YOGI,18-24,LEAN,tight,,,2019-01-31,0,0,"{'LL_response_content': 'Dear DisappointedDancer2,\n\nThank you for taking the time to share your feedback with us. We\'re so sorry to hear that your Wunder Under Hi-Rise Tight *Full-On Luon 28"" has started to pill and is not performing for you. We stand behind our gear and we\'d love to get in touch. Keep an eye out for an email coming your way. Chat soon!', 'LL_response_date': 'January 31, 2019'}"
