"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,Love These!,"These were my first pair of Lulu leggings that I bought and I absolutely love them! In fact I enjoyed them so much that I recently bought a second pair because they were getting so much use. The waistband is awesome and it stays high throughout yoga flows and workouts which was a must for me. The length of the pant is perfect and I enjoy the little bit of ventilation from the mesh up the leg. Overall, I would definitely suggest this purchase.",5 out of 5,AYOGAENTHUSIAST,,YOGI,18-24,ATHLETIC,,,,2019-02-07,0,0,{}
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,Hole,"I got these pants a month ago and they somehow ripped a hole in the back (I did not snag it on anything). They're very cute and flattering, but not good quality for the price. A $100 pair of leggings should not have a hole within one month of purchasing. Disappointing.",1 out of 5,PANDALOVER32,,,,,,,,2019-02-06,0,0,"{'LL_response_content': 'Dear pandalover32,\n\nThank you for taking the time to share your feedback with us. We\'re so sorry to hear that your Train Times 7/8 Pant *25"" has ripped and is not performing for you. We stand behind our gear and we\'d love to get in touch. Keep an eye out for an email coming your way. Chat soon!', 'LL_response_date': 'February 7, 2019'}"
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,"Comfortable, Practical and Adorable!",The Train Times legging are quickly moving to the top of my list for my favorite pants. These are great for running and HIIT workouts as they don't don't fall or roll down. The mesh detail at the bottom gives the pant a little flair on an otherwise simple pant.,5 out of 5,BERHTX,"HOUSTON, TX",SWEATY GENERALIST,25-34,ATHLETIC,,design,,2019-02-06,0,0,{}
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,❤️ Love,"I loved the fit of these pants. They are sliming, but it is still easy to move! I got my normal size.",5 out of 5,MORPH,"PITTSBURGH, PA",SWEATY GENERALIST,35-44,ATHLETIC,,,,2019-02-05,0,0,{}
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,"Awesome pants, unfortunate colorway","I love the train times pants and crops. I have a few pairs and love them. They stay put, are super comfortable, and great for running, lifting, or orangetheory classes. I picked up a pair in we are from space in white/grey when i found them in store for final sale. I didn't try them on because I already own the same style and know my size in these. Big mistake! The white/grey totally fails the squat test. I'm glad I checked at home, before wearing them out, but am totally disappointed with this pair.",3 out of 5,LAURAQ84,"BALTIMORE, MD",SWEATY GENERALIST,25-34,ATHLETIC,,,,2019-02-01,0,0,"{'LL_response_content': 'Dear Lauraq84,\n\nThank you for taking the time to share your feedback with us. I\'m sorry to hear that the Train Times 7/8 Pant *25"" is not performing for you. Give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!', 'LL_response_date': 'February 2, 2019'}"
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,The Best,"These are great! They are a very tight fit and never find myself pulling them up during any practice, even my more intense sculpt practices these never move and have not pilled like my Wunder unders. Highly recommend. Also very flattering!",5 out of 5,BRIK,CALIFORNIA,YOGI,18-24,ATHLETIC,,,,2019-02-01,0,0,{}
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,Perfection!,"I am 5'4"" and weigh 130 with an athletic build. I bought a size 8 and 6. The size 8 was too big but the size 6 is perfect. No tugging on the waistline all day, they stay in place and look so flattering and have a nice tummy control area. I bought in 2 colors Olive and Black...and may need more!",5 out of 5,AMBSONGBIRD,"WESTLAKE VILLAGE, CA",SWEATY GENERALIST,45-54,ATHLETIC,,,,2019-02-01,1,0,{}
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,1,Obsessed,"These are my absolute favorite pair of lulu leggings! The 7/8s length is perfect for my height and they are very flattering. I have worn and washed them 3 times with no signs of wear and tear. I even bought two more pairs. Very true to size. For reference, I am 5'5"", 140 pounds with an athletic build and I wear a size 6 which fits perfectly. Highly recommend!",5 out of 5,LULU9292,,,25-34,ATHLETIC,,,,2019-01-31,5,1,{}
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,2,fav lulus,These are my fav fit of lulu’s. I have the black & olive colors. I get so many compliments on the cute mesh detail. I’ve had the olive pair for a few months now and the mesh is a very high quality that hasn’t snagged or ripped even though I wear these to death. The material sucks you in & hugs in all the right places without feeling constricted. love love love.,5 out of 5,LLLINDSEYYY,"GRAND RAPIDS, MI",SWEATY GENERALIST,18-24,CURVY,,fit,,2019-01-30,1,0,{}
"Train Times 7/8 Pant 25""",https://shop.lululemon.com/p/women-pants/Train-Times-7-8-Pant/_/prod8555523?color=1966,3.8 out of 5,2,favorite style of leggings,"I have the train times in the pant and in the 21"" crop and these are my favorite leggings. I love the snug fit in the waist, they're squat proof, and so comfortable. I use them for cross training, strength training, barre, and boot camp style classes... so basically everything.",5 out of 5,CHANEL5,"KANSAS CITY, MO",SWEATY GENERALIST,25-34,LEAN,,,,2019-01-28,0,0,{}
